,name,ra,dec,velocity,redshift,flag
18625,WISEA J121443.80+071322.8,183.68242,7.22303,--,--,
18626,WISEA J121256.41+063817.4,183.23509,6.63817,--,--,
18627,SDSS J121308.60+063831.9,183.28586,6.64222,--,--,
18628,WISEA J121308.63+063835.7,183.28591,6.64339,--,--,
18629,WISEA J121325.48+063922.1,183.35618,6.65616,--,--,
18630,2MASS J12132551+0639216,183.35626,6.65584,--,--,
18631,WISEA J121127.27+070222.4,182.86369,7.0396,--,--,
18632,GALEXMSC J121347.20+065246.9,183.44667,6.8797,--,--,
18633,WISEA J121347.40+065242.2,183.44753,6.87841,27954.0,0.093246,SPEC
18634,WISEA J121439.12+070115.3,183.66303,7.02093,34291.0,0.114384,SPEC
18635,WISEA J121219.69+064015.6,183.08211,6.671,30416.0,0.101456,SPEC
18636,WISEA J121312.88+064521.2,183.30371,6.75591,42882.0,0.143039,SPEC
18637,WISEA J121402.30+063933.9,183.50966,6.65951,--,--,
18638,WISEA J121403.50+064052.9,183.51457,6.68145,--,--,
18639,SDSS J121411.07+064317.1,183.54615,6.72142,--,--,
18640,WISEA J121411.41+064323.1,183.54753,6.72302,--,--,
18641,WISEA J121441.34+064654.7,183.67225,6.78186,38769.0,0.129319,SPEC
18642,WISEA J121126.90+070726.7,182.86213,7.12408,22496.0,0.075039,SPEC
18643,WISEA J121115.05+071456.4,182.81275,7.24894,--,--,
18644,WISEA J121206.13+070846.8,183.02567,7.14629,--,--,
18645,WISEA J121227.59+071459.0,183.11499,7.24975,--,--,
18646,2MASS J12123135+0704334,183.13067,7.0759,--,--,
18647,WISEA J121231.42+070434.1,183.13096,7.07615,--,--,
18648,2MASS J12123164+0704361,183.13172,7.07667,--,--,
18649,WISEA J121241.32+070703.7,183.17204,7.11782,--,--,
18650,WISEA J121456.08+071047.6,183.73371,7.17989,40973.0,0.136672,SPEC
18651,WISEA J121500.52+070756.2,183.75219,7.13226,25063.0,0.083601,SPEC
18652,WISEA J121242.13+063617.1,183.17556,6.60476,30130.0,0.100502,SPEC
18653,SDSS J121119.60+065731.5,182.83169,6.95876,--,--,
18654,WISEA J121119.84+065734.6,182.83283,6.95965,--,--,
18655,WISEA J121144.83+065442.4,182.93687,6.91179,--,--,
18656,WISEA J121153.24+065519.6,182.97183,6.92212,--,--,
18657,WISEA J121213.09+072219.2,183.05456,7.37205,--,--,
18658,WISEA J121301.72+072444.7,183.25718,7.41229,--,--,
18659,WISEA J121404.54+072735.1,183.51896,7.4598,--,--,
18660,WISEA J121429.50+070517.7,183.62291,7.08821,41941.0,0.1399,SPEC
18661,SDSS J121429.72+070523.3,183.62386,7.08982,--,--,
18662,WISEA J121219.93+063905.9,183.0831,6.65171,--,--,
18663,WISEA J121327.01+063359.2,183.36255,6.56647,28174.0,0.09398,SPEC
18664,WISEA J121211.18+070134.0,183.04658,7.02607,25050.0,0.083559,SPEC
18665,GALEXMSC J121211.44+070135.6,183.04771,7.02658,--,--,
18666,SDSS J121343.96+065354.3,183.43318,6.89843,--,--,
18667,WISEA J121344.19+065352.6,183.43421,6.89793,--,--,
18668,WISEA J121505.42+065616.8,183.77259,6.93796,--,--,
18669,WISEA J121414.22+072740.1,183.55927,7.46107,--,--,
18670,SDSS J121414.47+072731.9,183.56032,7.45886,--,--,
18671,WISEA J121445.84+072005.8,183.69101,7.33493,--,--,
18672,WISEA J121321.19+130459.4,183.33834,13.08318,--,--,
18673,GALEXASC J121336.05+131239.7,183.40023,13.21104,--,--,
18674,WISEA J121336.16+131240.9,183.40071,13.2114,--,--,
18675,SDSS J121336.22+131239.4,183.40092,13.21097,--,--,
18676,WISEA J121429.95+133315.1,183.62489,13.55422,--,--,
18677,WISEA J121410.80+125826.1,183.54502,12.97391,17385.0,0.057991,SPEC
18678,WISEA J121433.29+125646.9,183.63875,12.9464,--,--,
18679,VCCA 002,182.94142,13.28553,2469.0,0.008237,SPEC
18680,WISEA J121256.69+134642.1,183.23616,13.77841,--,--,
18681,SDSS J121257.14+134639.9,183.23809,13.77776,--,--,
18682,WISEA J121309.62+134750.2,183.29011,13.79729,35560.0,0.118615,SPEC
18683,SDSS J121413.52+135301.6,183.55634,13.88378,129.0,0.00043,
18684,WISEA J121413.68+135301.1,183.55702,13.88364,--,--,
18685,GALEXASC J121413.90+135300.9,183.55793,13.88359,--,--,
18686,WISEA J121316.31+130428.1,183.31796,13.0745,19435.0,0.064828,SPEC
18687,WISEA J121150.97+132332.1,182.9624,13.39225,17282.0,0.057647,SPEC
18688,WISEA J121214.95+133036.3,183.06229,13.51011,28034.0,0.093511,SPEC
18689,GALEXASC J121215.16+133034.8,183.06319,13.50969,--,--,
18690,SDSS J121215.31+133033.1,183.06382,13.50922,--,--,
18691,SDSS J121358.52+132711.7,183.49386,13.45326,--,--,
18692,WISEA J121358.53+132710.5,183.49388,13.45293,--,--,
18693,SDSS J121358.64+132703.3,183.49434,13.45094,--,--,
18694,WISEA J121400.74+132735.4,183.50312,13.45985,19744.0,0.065859,SPEC
18695,WISEA J121218.86+130755.9,183.0786,13.13221,--,--,
18696,2MASX J12121896+1307552,183.07895,13.13209,19148.0,0.063871,SPEC
18697,WISEA J121219.13+130754.1,183.07972,13.13172,--,--,
18698,WISEA J121317.23+131636.8,183.32181,13.2769,--,--,
18699,2MASX J12131725+1316404,183.32212,13.27776,19246.0,0.064199,SPEC
18700,WISEA J121317.32+131641.2,183.3222,13.27814,--,--,
18701,WISEA J121334.12+131523.8,183.39225,13.25664,--,--,
18702,SDSS J121334.54+131528.3,183.39393,13.25787,--,--,
18703,2MASX J12140729+1335144,183.5305,13.58731,12816.0,0.04275,SPEC
18704,VCC 0102,183.53067,13.58731,12815.0,0.042746,
18705,SDSS J121407.37+133514.1,183.53073,13.58726,12895.0,0.043014,SPEC
18706,2MASS J12140771+1335217,183.53204,13.58939,13001.0,0.043366,SPEC
18707,MSPM 00772,183.5321,13.5894,12804.0,0.04271,
18708,WISEA J121408.84+133435.8,183.53689,13.57659,12852.0,0.042869,SPEC
18709,SDSS J121210.74+134603.2,183.04477,13.76758,--,--,
18710,2MASS J12121097+1346118,183.0458,13.76998,--,--,
18711,WISEA J121211.06+134611.1,183.04587,13.76975,--,--,
18712,2MASS J12121119+1346099,183.04665,13.76941,--,--,
18713,WISEA J121314.52+135120.8,183.31051,13.85575,--,--,
18714,WISEA J121402.26+134856.7,183.50943,13.8158,13067.0,0.043586,SPEC
18715,WISEA J121425.51+134843.7,183.60632,13.81212,22267.0,0.074276,SPEC
18716,WISEA J121434.13+134818.3,183.64211,13.80511,--,--,
18717,SDSS J121514.04+134614.1,183.80852,13.77059,--,--,
18718,WISEA J121514.62+134614.4,183.81096,13.77067,12647.0,0.042187,SPEC
18719,SDSS J121310.65+130134.2,183.2944,13.02617,--,--,
18720,WISEA J121310.85+130125.0,183.29526,13.02361,19443.0,0.064854,SPEC
18721,WISEA J121355.19+125957.1,183.47994,12.99914,--,--,
18722,GALEXASC J121355.37+125957.1,183.48072,12.9992,--,--,
18723,SDSS J121355.69+130003.3,183.48206,13.00093,--,--,
18724,WISEA J121512.18+130204.4,183.80076,13.03451,19426.0,0.064799,SPEC
18725,WISEA J121156.18+132616.3,182.98411,13.43788,17138.0,0.057165,SPEC
18726,WISEA J121213.85+132958.8,183.05771,13.49971,--,--,
18727,WISEA J121309.12+132740.1,183.28804,13.46114,34789.0,0.116043,SPEC
18728,WISEA J121415.36+133055.8,183.56403,13.51551,12864.0,0.042909,SPEC
18729,WISEA J121446.20+132340.0,183.69256,13.39446,19803.0,0.066056,SPEC
18730,GALEXASC J121446.30+132338.9,183.69295,13.39414,--,--,
18731,SDSS J121446.51+132338.1,183.69383,13.39393,--,--,
18732,WISEA J121509.40+132348.7,183.7892,13.39682,20603.0,0.068724,SPEC
18733,WISEA J121214.36+130741.6,183.05983,13.12825,29133.0,0.097178,SPEC
18734,WISEA J121215.99+131638.7,183.06663,13.27746,--,--,
18735,GALEXASC J121251.03+131453.5,183.21266,13.2482,--,--,
18736,WISEA J121251.50+131449.6,183.21461,13.24713,19722.0,0.065785,SPEC
18737,WISEA J121249.17+131515.1,183.20488,13.25422,--,--,
18738,WISEA J121249.45+131510.6,183.20589,13.25306,28512.0,0.095106,SPEC
18739,GALEXMSC J121249.86+131506.3,183.20778,13.25175,--,--,
18740,WISEA J121426.99+131105.8,183.61241,13.18502,19776.0,0.065965,SPEC
18741,SDSS J121447.28+130811.0,183.69704,13.1364,--,--,
18742,GALEXASC J121447.57+130811.2,183.69824,13.13645,--,--,
18743,WISEA J121447.87+130813.1,183.69947,13.13698,19737.0,0.065837,SPEC
18744,WISEA J121304.15+133917.7,183.26727,13.65481,--,--,
18745,CGCG 069-097,183.67833,12.97611,17388.0,0.058,
18746,2MASX J12144305+1258373,183.67946,12.97708,17094.0,0.05702,SPEC
18747,2MASS J12144309+1258375,183.67955,12.97709,--,--,
18748,WISEA J121443.10+125837.3,183.67961,12.97705,17095.0,0.057022,SPEC
18749,CGCG 069-097 NED01,183.67962,12.97706,17122.0,0.057112,
18750,WISEA J121501.71+131712.9,183.75715,13.28692,19686.0,0.065667,SPEC
18751,WISEA J121506.54+131216.7,183.77728,13.20435,--,--,
18752,WISEA J121530.77+131051.5,183.87817,13.18096,--,--,
18753,SDSS J121155.72+134057.8,182.98219,13.68275,--,--,
18754,WISEA J121156.29+134100.1,182.98459,13.6834,--,--,
18755,WISEA J121217.89+134123.1,183.07453,13.68976,24232.0,0.080829,SPEC
18756,WISEA J121215.77+133951.7,183.06571,13.66437,--,--,
18757,WISEA J121248.79+133710.2,183.20328,13.61953,--,--,
18758,WISEA J121259.37+134155.8,183.24736,13.69881,--,--,
18759,WISEA J121259.73+134023.1,183.2489,13.67307,--,--,
18760,WISEA J121301.67+134117.4,183.25699,13.68817,52627.0,0.175546,SPEC
18761,WISEA J121329.78+133305.0,183.37415,13.55141,--,--,
18762,GALEXASC J121329.84+133308.4,183.37435,13.55236,--,--,
18763,SDSS J121330.05+133313.1,183.37521,13.55366,--,--,
18764,WISEA J121356.24+134035.3,183.48437,13.67646,12645.0,0.04218,SPEC
18765,WISEA J121529.32+134408.5,183.87214,13.7356,46517.0,0.155163,SPEC
18766,SDSS J121542.17+133625.1,183.92571,13.60699,--,--,
18767,WISEA J121542.27+133620.9,183.92632,13.60578,--,--,
18768,WISEA J121327.33+145730.8,183.36392,14.95849,34407.0,0.114771,SPEC
18769,SDSS J121349.80+144056.2,183.45753,14.6823,--,--,
18770,SDSS J121349.95+144104.5,183.45815,14.6846,--,--,
18771,WISEA J121350.45+144059.5,183.46025,14.68318,28946.0,0.096555,SPEC
18772,WISEA J121324.86+144331.3,183.35363,14.72537,47091.0,0.15708,SPEC
18773,WISEA J121358.24+144452.5,183.4927,14.74778,--,--,
18774,WISEA J121312.53+145802.3,183.30225,14.96731,--,--,
18775,SDSS J121415.55+144732.2,183.56481,14.7923,--,--,
18776,WISEA J121415.90+144724.1,183.56632,14.78997,36233.0,0.120859,SPEC
18777,GALEXMSC J121416.11+144724.9,183.56715,14.79027,--,--,
18778,WISEA J121359.71+144048.7,183.49878,14.68021,36313.0,0.121127,SPEC
18779,WISEA J121430.59+144508.6,183.62747,14.75238,28644.0,0.095547,SPEC
18780,WISEA J121530.06+144031.4,183.87527,14.67538,19145.0,0.06386,SPEC
18781,WISEA J121327.83+150454.2,183.36598,15.08177,--,--,
18782,WISEA J121257.85+142827.5,183.24108,14.47433,--,--,
18783,2MASX J12125791+1428263,183.24131,14.47404,15205.0,0.050719,SPEC
18784,WISEA J121258.03+142823.3,183.2418,14.47314,--,--,
18785,WISEA J121318.95+143140.1,183.32902,14.52779,28989.0,0.096696,SPEC
18786,WISEA J121254.13+145004.4,183.22557,14.83453,35296.0,0.117734,SPEC
18787,WISEA J121252.68+143841.8,183.21953,14.64492,14681.0,0.048971,SPEC
18788,WISEA J121419.67+144549.8,183.58204,14.76399,--,--,
18789,WISEA J121427.39+144537.7,183.61413,14.7605,28900.0,0.096401,SPEC
18790,WISEA J121453.79+143805.9,183.72404,14.63498,--,--,
18791,WISEA J121354.63+150013.1,183.47776,15.00366,--,--,
18792,WISEA J121354.59+151154.2,183.47747,15.19845,--,--,
18793,WISEA J121501.45+150422.3,183.756,15.07286,--,--,
18794,SDSS J121352.32+143312.1,183.46801,14.55337,--,--,
18795,WISEA J121352.93+143308.6,183.47065,14.5524,24255.0,0.080906,SPEC
18796,WISEA J121248.70+145903.4,183.20293,14.98429,--,--,
18797,SDSS J121248.91+145900.8,183.2038,14.98356,--,--,
18798,WISEA J121304.84+145535.2,183.27017,14.92644,34815.0,0.11613,SPEC
18799,GALEXMSC J121304.99+145532.9,183.27083,14.92582,--,--,
18800,SDSS J121305.13+145530.1,183.27138,14.92504,247803.0,0.826582,SPEC
18801,SDSS J121305.37+145433.1,183.27239,14.9092,--,--,
18802,WISEA J121305.50+145437.6,183.27292,14.91049,--,--,
18803,SDSS J121307.30+145623.6,183.28045,14.93991,--,--,
18804,2MASS J12130745+1456204,183.28106,14.93888,--,--,
18805,WISEA J121309.02+145748.1,183.28757,14.96339,--,--,
18806,WISEA J121300.10+151321.1,183.25031,15.22255,--,--,
18807,SDSS J121351.86+151223.3,183.46609,15.20648,--,--,
18808,WISEA J121352.45+151227.1,183.46852,15.20754,10858.0,0.03622,
18809,WISEA J121259.71+144212.9,183.24879,14.70365,--,--,
18810,WISEA J121318.78+144139.9,183.32828,14.6944,--,--,
18811,WISEA J121411.51+143506.8,183.54892,14.58495,--,--,
18812,WISEA J121423.36+144041.7,183.59736,14.67825,31920.0,0.106474,SPEC
18813,WISEA J121511.94+143613.5,183.79971,14.60374,--,--,
18814,WISEA J121520.13+143914.6,183.8339,14.65407,19011.0,0.063414,SPEC
18815,WISEA J121533.86+144124.3,183.8911,14.6901,18680.0,0.062311,SPEC
18816,WISEA J121154.77+150706.6,182.97823,15.11851,35576.0,0.118668,SPEC
18817,WISEA J121159.60+150912.2,182.99834,15.15339,21546.0,0.07187,SPEC
18818,WISEA J121339.54+151022.5,183.41477,15.17294,22922.0,0.076459,SPEC
18819,WISEA J121404.34+151207.5,183.51808,15.2021,--,--,
18820,WISEA J121404.94+150854.4,183.52065,15.14847,--,--,
18821,SDSS J121405.22+150903.4,183.52175,15.15096,--,--,
18822,WISEA J121447.02+150752.4,183.69589,15.13124,--,--,
18823,WISEA J121450.36+150934.5,183.70978,15.1596,--,--,
18824,WISEA J121528.01+151217.5,183.86664,15.20484,--,--,
18825,SDSS J121528.57+151213.7,183.86907,15.20381,--,--,
18826,WISEA J121514.62+150950.3,183.81087,15.16392,45645.0,0.152256,SPEC
18827,SDSS J121514.65+150957.9,183.81106,15.16611,--,--,
18828,WISEA J121311.93+142931.5,183.29972,14.49209,--,--,
18829,IC 3049,183.39042,14.48028,2441.0,0.008142,
18830,IC 3049 NED02,183.39217,14.47846,19037.0,0.0635,SPEC
18831,WISEA J121351.34+143353.2,183.46393,14.56478,37001.0,0.123423,SPEC
18832,2MASS J12141814+1423377,183.57561,14.39381,--,--,
18833,WISEA J121418.23+142346.0,183.57598,14.39607,7522.0,0.025091,SPEC
18834,SDSS J121418.60+142341.6,183.57752,14.39491,--,--,
18835,WISEA J121416.52+142708.5,183.56889,14.45237,24833.0,0.082833,SPEC
18836,WISEA J121147.95+145018.3,182.94982,14.83843,--,--,
18837,WISEA J121227.60+145108.6,183.11499,14.85237,23967.0,0.079946,SPEC
18838,WISEA J121249.46+144704.6,183.20612,14.78458,29309.0,0.097763,SPEC
18839,WISEA J121255.23+151833.8,183.23018,15.30951,--,--,
18840,WISEA J121256.97+151706.0,183.23739,15.285,42310.0,0.141132,SPEC
18841,WISEA J121336.97+151928.2,183.40408,15.3245,36403.0,0.121428,SPEC
18842,SDSS J121435.50+151520.0,183.64793,15.25557,--,--,
18843,WISEA J121435.72+151528.9,183.649,15.25812,--,--,
18844,SDSS J121251.31+143048.2,183.2138,14.51339,--,--,
18845,HD 106153,183.214,14.51572,--,--,
18846,WISEA J121308.79+142828.1,183.28663,14.47449,--,--,
18847,GMBCG J183.28697+14.47430,183.28697,14.4743,96833.0,0.323,PHOT
18848,2MASS J12130886+1428272,183.28697,14.4743,30391.0,0.101373,SPEC
18849,SDSS J121308.99+142822.4,183.28749,14.47291,30476.0,0.101656,SPEC
18850,GALEXASC J121309.03+142824.3,183.28763,14.47343,--,--,
18851,SDSSCGB 00034,183.28792,14.47594,30279.0,0.101,
18852,WISEA J121309.08+142825.9,183.28796,14.47412,30209.0,0.100768,SPEC
18853,WISEA J121312.29+142837.6,183.30134,14.47708,--,--,
18854,SDSS J121312.83+142831.0,183.30347,14.47531,--,--,
18855,NSC J121312+143004,183.30346,14.50117,8334.0,0.0278,PHOT
18856,WISEA J121312.93+143006.8,183.30392,14.50189,30381.0,0.101339,SPEC
18857,GALEXMSC J121313.07+143007.8,183.3045,14.50218,--,--,
18858,WISEA J121315.77+142954.0,183.31576,14.49829,--,--,
18859,WISEA J121403.70+143221.5,183.51528,14.53923,--,--,
18860,2MASS J12140414+1432239,183.51737,14.54005,--,--,
18861,WISEA J121403.70+143221.5,183.51528,14.53923,--,--,
18862,2MASS J12140414+1432239,183.51737,14.54005,--,--,
18863,WISEA J121419.70+143200.1,183.58211,14.53333,30462.0,0.10161,SPEC
18864,WISEA J121421.12+143021.6,183.58808,14.50589,30454.0,0.101584,SPEC
18865,SDSS J121421.58+143019.7,183.58995,14.50549,--,--,
18866,WISEA J121213.40+145057.9,183.05584,14.84942,23951.0,0.079892,SPEC
18867,SDSS J121211.72+144934.4,183.04884,14.82624,--,--,
18868,WISEA J121212.01+144940.1,183.05004,14.82779,34760.0,0.115946,SPEC
18869,GALEXMSC J121445.64+144954.9,183.69017,14.83192,--,--,
18870,WISEA J121445.70+145001.4,183.69044,14.83371,34665.0,0.115629,SPEC
18871,WISEA J121454.65+145854.0,183.72771,14.98167,34690.0,0.115713,SPEC
18872,WISEA J121550.85+145116.8,183.96192,14.85469,24308.0,0.081083,SPEC
18873,WISEA J121302.97+151243.2,183.26236,15.21199,37160.0,0.123954,SPEC
18874,WISEA J121325.87+152338.7,183.35781,15.39412,--,--,
18875,WISEA J121333.54+151850.5,183.3896,15.31397,--,--,
18876,SDSS J121340.46+152043.8,183.4186,15.3455,--,--,
18877,GALEXMSC J121340.67+152046.6,183.41946,15.3463,--,--,
18878,SDSS J121340.67+152050.1,183.41949,15.34726,--,--,
18879,WISEA J121341.04+152045.4,183.42108,15.3459,--,--,
18880,SDSS J121341.35+152047.1,183.42232,15.34644,--,--,
18881,WISEA J121407.27+151518.3,183.53011,15.25511,--,--,
18882,GALEXMSC J121407.44+151517.6,183.53102,15.25491,--,--,
18883,SDSS J121435.61+152036.6,183.6484,15.3435,--,--,
18884,WISEA J121436.11+152040.5,183.6505,15.34464,22163.0,0.073927,SPEC
18885,SDSS J121436.72+152040.5,183.65304,15.34459,--,--,
18886,WISEA J121443.97+151734.2,183.6832,15.29286,7018.0,0.02341,
18887,WISEA J121442.48+151728.4,183.67699,15.29127,--,--,
18888,WISEA J121513.78+151342.1,183.80744,15.22845,--,--,
18889,WISEA J121359.14+130941.8,183.49645,13.1616,76616.0,0.255565,SPEC
18890,GALEXASC J121359.52+130940.3,183.49801,13.1612,--,--,
18891,WISEA J121328.81+130251.5,183.37013,13.04769,--,--,
18892,WISEA J121400.27+130352.9,183.50129,13.06482,--,--,
18893,WISEA J121431.53+130600.1,183.63142,13.10017,--,--,
18894,WISEA J121401.69+131235.7,183.5072,13.20995,--,--,
18895,WISEA J121406.27+130955.7,183.5262,13.16554,--,--,
18896,SDSS J121342.14+132338.8,183.42561,13.39412,--,--,
18897,WISEA J121342.47+132335.0,183.427,13.39306,--,--,
18898,SSTSL2 J121342.49+132332.6,183.42705,13.39239,--,--,
18899,SSTSL2 J121342.59+132335.5,183.42749,13.39322,--,--,
18900,SDSS J121352.20+132115.4,183.46753,13.3543,--,--,
18901,WISEA J121352.63+132122.1,183.46927,13.35599,--,--,
18902,WISEA J121358.87+132401.4,183.49538,13.40049,--,--,
18903,SDSS J121401.02+132302.2,183.50427,13.38395,--,--,
18904,WISEA J121401.17+132253.0,183.50487,13.38154,--,--,
18905,WISEA J121435.60+130737.4,183.64847,13.12706,--,--,
18906,SDSS J121357.45+543229.0,183.4894,54.5414,--,--,
18907,WISEA J121357.70+543230.0,183.49043,54.54168,--,--,
18908,WISEA J121414.66+543438.5,183.56115,54.57735,--,--,
18909,WISEA J121413.28+542522.8,183.55544,54.42308,--,--,
18910,WISEA J121420.25+542202.1,183.58447,54.36729,--,--,
18911,SDSS J121411.92+543811.3,183.54967,54.63648,--,--,
18912,WISEA J121412.49+543812.6,183.55206,54.63683,--,--,
18913,WISEA J121439.61+542200.5,183.66506,54.36681,--,--,
18914,WISEA J121430.00+544330.6,183.62508,54.72516,--,--,
18915,SDSS J121500.80+543804.6,183.75334,54.63463,--,--,
18916,WISEA J121501.05+543811.4,183.7544,54.63652,27280.0,0.090997,SPEC
18917,WISEA J121439.73+543848.4,183.66566,54.64674,--,--,
18918,WISEA J121445.81+543838.5,183.69081,54.64409,--,--,
18919,WISEA J121509.07+543741.3,183.78783,54.62814,--,--,
18920,WISEA J121437.31+634554.5,183.65541,63.76535,--,--,
18921,WISEA J121422.30+632744.0,183.59289,63.4622,--,--,
18922,WISEA J121315.10+635926.7,183.31297,63.99078,30724.0,0.102484,SPEC
18923,SDSS J121316.50+635930.5,183.31878,63.99182,--,--,
18924,WISEA J121354.20+632802.9,183.47593,63.46745,--,--,
18925,WISEA J121354.82+632758.8,183.47843,63.46636,--,--,
18926,SDSS J121625.96+632941.0,184.1082,63.49474,--,--,
18927,WISEA J121626.94+632937.0,184.11226,63.49355,--,--,
18928,WISEA J121309.25+640043.4,183.28857,64.01206,--,--,
18929,WISEA J121315.88+635948.9,183.31618,63.99694,30610.0,0.102103,SPEC
18930,WISEA J121317.81+640103.2,183.3242,64.01759,--,--,
18931,WISEA J121334.45+640155.7,183.39359,64.03219,--,--,
18932,WISEA J121336.71+640052.3,183.40303,64.01448,--,--,
18933,WISEA J121350.57+640149.8,183.46108,64.0307,--,--,
18934,WISEA J121646.62+633052.5,184.19425,63.51452,--,--,
18935,WISEA J121234.68+634850.7,183.14464,63.81412,24719.0,0.082454,SPEC
18936,SDSS J121313.59+635159.4,183.30666,63.8665,--,--,
18937,WISEA J121252.31+635857.1,183.21818,63.98254,--,--,
18938,WISEA J121340.36+640359.1,183.4183,64.06647,31083.0,0.103682,SPEC
18939,WISEA J121526.40+632913.7,183.86001,63.48716,--,--,
18940,WISEA J121526.88+632918.4,183.86197,63.48844,31195.0,0.104055,SPEC
18941,WISEA J121529.24+632937.3,183.87168,63.49375,--,--,
18942,WISEA J121548.60+633107.0,183.95241,63.51857,--,--,
18943,WISEA J121252.12+633804.0,183.21723,63.63446,39413.0,0.131468,SPEC
18944,WISEA J121224.41+633922.5,183.10167,63.65618,--,--,
18945,2MASS J12154333+6340130,183.93094,63.6704,--,--,
18946,WISEA J121543.43+634011.7,183.93097,63.66992,--,--,
18947,WISEA J121646.74+633417.0,184.19472,63.5714,--,--,
18948,2MASS J12140362+6356021,183.51506,63.93393,--,--,
18949,WISEA J121404.16+635603.2,183.51736,63.93423,--,--,
18950,2MASX J12140440+6356038,183.51832,63.9344,31586.0,0.10536,SPEC
18951,SDSS J121334.46+635621.4,183.39362,63.9393,--,--,
18952,WISEA J121335.37+635616.4,183.39708,63.93764,--,--,
18953,SDSS J121335.84+635620.8,183.39933,63.93911,--,--,
18954,SDSS J121340.52+635116.1,183.41884,63.85448,--,--,
18955,WISEA J121340.57+635108.6,183.41904,63.85221,--,--,
18956,SDSS J121341.33+635121.7,183.42224,63.85603,--,--,
18957,WISEA J121336.09+635535.4,183.40061,63.92656,--,--,
18958,SDSS J121311.25+635717.2,183.2969,63.95478,--,--,
18959,WISEA J121312.09+635724.7,183.30044,63.95686,--,--,
18960,SDSS J121325.08+635913.3,183.3545,63.98705,--,--,
18961,WISEA J121325.24+635910.9,183.35518,63.98638,--,--,
18962,WISEA J121326.17+635908.1,183.359,63.98555,31335.0,0.104522,SPEC
18963,WHL J121326.2+635908,183.35901,63.98555,31118.0,0.1038,SPEC
18964,WISEA J121336.80+635901.0,183.40341,63.98361,--,--,
18965,SDSS J121336.96+635851.1,183.40404,63.98087,--,--,
18966,SDSS J121345.19+635814.1,183.43832,63.97059,--,--,
18967,WISEA J121345.86+635808.6,183.44112,63.96897,30385.0,0.101352,SPEC
18968,WISEA J121401.14+635727.3,183.5046,63.9575,--,--,
18969,NSC J121401+635718,183.50661,63.95512,17598.0,0.0587,PHOT
18970,NVSS J121401+635727,183.50692,63.95753,--,--,
18971,WISEA J121406.75+635759.3,183.52828,63.96649,31147.0,0.103894,SPEC
18972,SDSS J121429.00+640048.6,183.62087,64.0135,--,--,
18973,WISEA J121430.41+640046.2,183.627,64.01282,--,--,
18974,WISEA J121427.54+633613.5,183.61481,63.60382,--,--,
18975,SDSS J121428.70+633607.3,183.61959,63.60205,--,--,
18976,WISEA J121331.18+634004.4,183.37992,63.66783,--,--,
18977,2MASS J12165163+6337465,184.21512,63.62961,--,--,
18978,WISEA J121651.68+633748.0,184.21536,63.63002,--,--,
18979,SDSS J121651.83+633751.8,184.21598,63.63107,--,--,
18980,WISEA J121629.67+130338.2,184.12367,13.06058,38247.0,0.127579,SPEC
18981,WISEA J121611.28+132232.0,184.04704,13.37557,--,--,
18982,WISEA J121409.58+124651.4,183.53994,12.78091,28091.0,0.093702,SPEC
18983,WISEA J121526.28+124743.7,183.85952,12.79549,19189.0,0.064007,SPEC
18984,WISEA J121507.33+123111.8,183.78072,12.51993,--,--,
18985,WISEA J121619.62+124027.8,184.08174,12.67436,17353.0,0.057882,SPEC
18986,GALEXASC J121619.73+124029.3,184.08221,12.67483,--,--,
18987,SDSS J121619.75+124032.0,184.08232,12.67558,--,--,
18988,WISEA J121404.59+125322.4,183.5192,12.88957,28154.0,0.093911,SPEC
18989,WISEA J121516.07+125143.9,183.81697,12.8622,--,--,
18990,WISEA J121516.18+125146.7,183.81744,12.86298,17343.0,0.057849,SPEC
18991,WISEA J121619.29+124445.2,184.08038,12.74584,19663.0,0.06559,SPEC
18992,WISEA J121538.20+124522.3,183.90918,12.75621,--,--,
18993,WISEA J121538.52+124518.0,183.91052,12.75494,19444.0,0.064857,SPEC
18994,WISEA J121539.13+124519.1,183.91306,12.75531,--,--,
18995,WISEA J121642.89+131326.9,184.17876,13.22418,37951.0,0.12659,SPEC
18996,WISEA J121646.87+131152.9,184.19532,13.19803,17080.0,0.056974,SPEC
18997,WISEA J121434.96+093319.8,183.64573,9.55551,--,--,
18998,WISEA J121329.18+093832.9,183.37163,9.64244,30527.0,0.101827,SPEC
18999,WISEA J121439.98+094644.7,183.66661,9.77909,--,--,
19000,WISEA J121439.99+094639.8,183.66663,9.77774,--,--,
19001,2MASX J12144000+0946407,183.66664,9.77805,20789.0,0.069343,SPEC
19002,WISEA J121432.11+093317.0,183.63384,9.55471,32705.0,0.109093,SPEC
19003,NVSS J121432+093322,183.63517,9.55611,--,--,
19004,WISEA J121423.20+094021.4,183.59671,9.67263,20766.0,0.069268,SPEC
19005,WISEA J121423.68+094018.5,183.5987,9.67181,--,--,
19006,WISEA J121437.12+094648.0,183.65471,9.78003,32164.0,0.107287,PHOT
19007,WISEA J121554.62+094347.6,183.97763,9.72994,--,--,
19008,SDSS J121554.76+094344.1,183.97819,9.72893,--,--,
19009,WISEA J121444.11+100321.2,183.68384,10.05588,--,--,
19010,SDSS J121450.35+100351.5,183.70981,10.06433,--,--,
19011,WISEA J121450.54+100359.2,183.71057,10.06637,--,--,
