objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
1237671129665700032,179.069991252483,6.60874868208019,1.2555899999999998,1.8743700000000025,3.4582400000000018,1.5838699999999992,0.8643899999999984,2.170639999999999,2.20164,2.650639999999999,5.86364,0.3360006539460353,0.063184,1.0,NGC3976,37.2,0.6384265,Possible compact galaxies,455.9691054969974,-17.111594699409487,18.47988,16.60551,15.34992,15.74112,15.02164,12.851,12.82,12.371,9.158,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237671129665700032
1237658802036474004,178.905492964403,54.8497510192778,1.1143499999999982,1.6902299999999997,3.023349999999997,1.3331199999999974,0.776959999999999,1.7544600000000017,1.83746,4.920460000000002,8.56046,0.3950654817712037,0.10574,0.861972,NGC3982,21.3,0.8225413,Possible compact galaxies,142.86510266490615,-13.12527801719369,20.98381,19.29358,18.17923,18.51662,17.96046,16.206,16.123,13.04,9.4,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658802036474004
1237657857683423432,179.03161184066,53.177336650254,1.2849900000000005,1.8980999999999995,3.4917999999999996,1.5937000000000001,0.8669899999999995,1.9841300000000004,1.94613,2.28913,5.19313,0.3255642648300902,0.053299,1.0,NGC3992,20.7,0.7173548,Possible compact galaxies,421.7041500322573,-16.43201172728459,17.91293,16.01483,14.72984,15.14784,14.42113,12.437,12.475,12.132,9.228,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657857683423432
1237661849856966875,179.229580102514,43.8750481312934,1.1384299999999996,1.5858799999999995,2.949089999999998,1.3632099999999987,0.7809099999999987,2.1891700000000007,2.20617,5.208170000000001,9.23517,0.3440817876463866,0.110282,1.0,NGC4013,15.0,0.8400136,Possible compact galaxies,57.516263757511496,-12.364986295278406,20.88226,19.29638,18.15795,18.51547,17.93317,15.744,15.727,12.725,8.698,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661849856966875
1237661850393968714,179.524838152482,44.4254335436941,1.1915800000000019,1.8394300000000001,3.3217300000000023,1.4823000000000022,0.836920000000001,2.155199999999999,2.1461999999999986,3.033199999999999,5.607199999999999,0.3219524816414824,0.061897,1.0,NGC4013,15.0,0.8153287,Possible compact galaxies,167.8696217255794,-15.304876295278406,18.25193,16.4125,15.22092,15.57558,14.9302,12.775,12.784,11.897,9.323,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661850393968714
1237667255625121983,181.521499307545,31.1779626210364,0.9848299999999988,1.8368500000000019,3.090810000000001,1.2539599999999993,0.7141699999999993,2.3091199999999983,2.5121199999999995,4.45712,8.564119999999999,0.3365772658127607,0.104491,1.0,NGC4062,9.8,0.8710356,Possible compact galaxies,39.64507454657023,-12.006220378462476,20.50093,18.66408,17.67925,17.94991,17.41012,15.101,14.898,12.953,8.846,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237667255625121983
1237665328777134146,181.009676411963,31.3697731971452,1.169039999999999,1.5770799999999987,3.0292700000000004,1.4521900000000016,0.7807500000000012,2.126859999999999,2.1258599999999976,4.409859999999998,7.3838599999999985,0.35139180443191,0.089896,0.9287813,NGC4062,9.8,0.9636242,Possible compact galaxies,75.9877686276701,-12.624830378462477,19.68913,18.11205,16.94301,17.3313,16.65986,14.533,14.534,12.25,9.276,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237665328777134146
1237665328777199759,181.278538114964,31.3362036640747,1.0918300000000016,1.7703099999999985,3.13256,1.3622500000000013,0.7554499999999997,2.158389999999999,2.2423900000000003,3.3463899999999995,6.74939,0.3263682377637766,0.0694,1.0,NGC4062,9.8,0.886198,Possible compact galaxies,80.24737763635336,-13.387940378462474,19.09395,17.32364,16.23181,16.56819,15.96139,13.803,13.719,12.615,9.212,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237665328777199759
1237665329850876052,180.994178200964,32.0679612904839,1.189029999999999,1.8083500000000008,3.294030000000001,1.4856800000000003,0.7966999999999995,1.9100699999999995,1.85707,2.991069999999999,5.68207,0.310248253298892,0.036306,1.0,NGC4062,9.8,0.8676574,Possible compact galaxies,168.11288280784035,-14.886080378462475,17.6751,15.86675,14.67772,15.07005,14.38107,12.471,12.524,11.39,8.699,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237665329850876052
1237665329851203624,181.819556569839,32.075595750424,1.2245100000000004,1.8682099999999995,3.366719999999999,1.4985099999999996,0.8312400000000011,1.575140000000001,1.4901400000000002,2.09614,4.261140000000001,0.3207230790555992,0.027741,1.0,NGC4062,9.8,0.7361882,Possible compact galaxies,422.6544207234444,-16.267720378462478,16.38786,14.51965,13.29514,13.68841,13.02114,11.446,11.531,10.925,8.76,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237665329851203624
